Label,Axis1,Axis2,Axis3,time
2,-11.138575,6.2644286,1.4076409,69139
2,-7.5233297,1.0833763,-3.5627217,69139
2,-12.06513,-4.200627,1.5872061,69139
2,-18.618061,4.1096473,-6.7637696,69139
2,-14.090625,3.3746274,-2.3225253,69139
2,-8.284686,1.9165585,-0.40955812,69139
2,-11.433062,0.9756372,-2.8157308,69140
2,-9.668534,1.7992426,-1.4223055,69140
2,-9.484181,1.7082629,-1.5970821,69140
2,-9.567978,0.997185,-1.3121722,69140
2,-9.390807,2.2517467,-1.4821604,69140
2,-11.069142,1.7250223,-2.1214123,69140
2,-10.257508,2.0123265,-1.4845546,69140
2,-11.445032,2.100912,-1.9490298,69140
2,-8.933515,4.945224,-7.6448355,69140
2,-9.59192,-19.71685,3.7371993,69140
2,-6.26398,-3.4081461,-3.969736,69140
2,-14.073866,-8.342596,1.4722844,69140
2,-17.16478,1.5933412,-2.7846062,69140
2,-12.206388,1.6053122,-0.80220723,69140
2,-8.478617,2.36188,0.047734395,69140
2,-3.0940568,6.4870896,-2.332102,69140
2,-10.2000475,1.4089876,-3.1700728,69140
2,-10.714801,3.513491,-5.535544,69140
2,-13.434614,0.34356794,-0.41195232,69140
2,-9.273491,2.5965118,-0.70883334,69141
2,-9.663746,-1.6867151,2.180968,69141
2,-10.032454,4.3299136,-3.541174,69141
2,-19.524864,19.509153,10.43857,69141
2,-10.743531,-12.604275,-7.4868183,69141
2,-19.524864,0.94211835,-5.667225,69141
2,-12.474539,1.5861586,-0.24196401,69141
2,-7.2815156,2.1894975,-1.1804911,69141
2,-9.247155,-0.79367787,-3.603423,69141
2,-2.6032455,3.7792473,-0.10070611,69141
2,-12.3572235,0.78888947,-6.5387144,69141
2,-13.695581,1.1312603,0.339827,69141
2,-11.452215,0.30286652,-1.9059342,69142
2,-10.642975,1.2413936,-3.0168438,69142
2,-9.651775,1.6005238,-2.521244,69142
2,-9.271097,2.0027497,-2.1740847,69142
2,-9.292645,2.5965118,-1.939453,69142
2,-9.359683,2.4911668,-1.4390649,69142
2,-9.005341,3.1711202,-1.6066589,69142
2,-8.677335,3.954024,-1.2954128,69142
2,-9.59192,2.2493525,-0.5340566,69142
2,-8.8545065,3.2501287,-1.6329952,69143
2,-9.180118,3.1376014,-1.4725837,69143
2,-9.053225,3.4991257,-1.2810476,69143
2,-9.175329,3.2213984,-1.3361142,69143
2,-8.933515,4.0521865,-1.2571056,69143
2,-8.258349,4.7680526,-1.2499229,69143
2,-9.3525,3.0490158,-0.3544915,69143
2,-9.433903,-0.48722005,-1.4869488,69143
2,-13.496863,-19.71685,2.5329158,69143
2,0.056712653,-19.71685,-3.861997,69143
2,-6.26398,2.4145525,-2.5164557,69143
2,-19.524864,-9.604341,-3.6776435,69143
2,-11.526435,1.6053122,-7.2497926,69143
2,-17.55264,2.6850972,0.24884734,69143
2,-10.458621,2.5079262,-2.889951,69143
2,-11.694029,2.9532478,-1.9466356,69143
2,-8.914361,0.2741361,-1.3792099,69143
2,-8.160188,-1.0402806,-5.669619,69143
2,-19.524864,-9.683349,-12.890532,69144
2,-14.248643,3.570952,-0.0815525,69144
2,-8.732402,2.553416,-1.5611691,69144
2,-5.555296,1.7968484,-1.3768156,69144
2,-5.643882,1.1408371,-1.7670705,69144
2,-8.483405,-7.619547,-1.4630069,69144
2,-13.087455,3.537433,-0.5125088,69144
2,-13.077878,2.2230163,-2.1381717,69144
2,-11.243919,1.0019734,-1.2092215,69144
2,-8.969428,2.0745757,-1.5611691,69144
2,-15.069854,-0.075417355,1.6686089,69145
2,-12.251879,-0.60453594,-0.8788217,69145
2,-9.165752,2.7353754,-1.1780969,69145
2,-9.316587,2.2038627,-1.3504794,69145
2,-9.163358,3.0777464,-1.3959693,69145
2,-9.199271,3.0825348,-1.4558243,69145
2,-9.077167,3.3411086,-1.2068273,69145
2,-9.311799,3.0011318,-1.2379519,69145
2,-8.969428,3.7361517,-1.1373955,69145
2,-8.797046,3.9612067,-1.2187983,69145
2,-7.7675385,4.68665,-0.9243115,69145
2,-8.655787,5.601235,-1.084723,69145
2,-16.559048,5.189432,-9.241768,69145
2,0.1261445,16.279375,1.8625393,69145
2,-3.4340334,-11.182119,-5.2362685,69145
2,-9.007735,4.0019083,-1.4007577,69146
2,-9.129839,4.7680526,-1.2762592,69146
2,-11.095479,6.743269,-3.9984665,69146
2,-13.343635,7.6961613,-11.782016,69146
2,-14.066683,19.509153,19.096003,69146
2,-8.418761,-1.8710686,-3.9721303,69146
2,-7.868095,-2.871845,-3.864391,69146
2,-13.355605,-0.029927522,-0.7375638,69146
2,-14.466515,1.198298,-3.1652844,69146
2,-17.590948,1.9261353,-4.537162,69146
2,-7.561637,2.1631613,-1.0799346,69146
2,-5.3326354,2.328361,-2.449418,69146
2,-8.1697645,-1.6364368,-2.7965772,69146
2,-10.721983,4.830302,-4.0918403,69146
2,-9.931897,8.632295,-5.5642743,69147
2,-15.27815,0.36990416,0.79711956,69147
2,-12.493692,-0.15203181,-0.8405144,69147
2,-9.273491,2.7090392,-1.6162357,69147
2,-9.038859,2.8215668,-1.6856676,69147
2,-9.038859,3.1998506,-1.6138415,69147
2,-8.813805,3.5757403,-1.4965256,69147
2,-9.091532,3.429694,-1.5300446,69147
2,-9.069984,3.2094274,-1.4582185,69147
2,-8.701277,4.260482,-1.510891,69147
2,-8.931121,3.6212301,-1.6832734,69148
2,-9.007735,3.83192,-1.6497546,69148
2,-8.545654,4.212598,-1.4390649,69148
2,-8.315811,6.2763996,-2.1118355,69148
2,-17.487997,5.3282957,-11.303176,69148
2,9.652673,19.509153,1.6111481,69148
2,-8.500164,-7.973889,-2.5643396,69148
2,-17.114502,-4.5046906,-0.6322189,69148
2,-15.953314,-1.4449008,-1.3025954,69148
2,-8.121881,2.7018566,-1.1948563,69148
2,-4.3150997,3.5470097,-2.4063222,69148
2,-6.9487214,3.879804,-3.1197944,69148
2,-8.677335,3.774459,-1.7958009,69149
2,-9.144204,3.1735144,-1.7503111,69149
2,-5.9886465,1.6101006,-2.198027,69150
2,-12.127379,2.2948422,-7.5514617,69150
2,-14.248643,2.9867666,-1.5396214,69150
2,-12.330887,-0.82001406,-1.6952444,69150
2,-9.541642,2.4169466,-2.6936266,69150
2,-8.792256,2.517503,-1.9801544,69150
2,-9.050831,3.2620997,-2.3297079,69150
2,-9.127445,3.1256304,-1.9538182,69150
2,-9.21603,2.7449522,-1.546804,69153
2,-8.998158,2.9724014,-1.4558243,69153
2,-9.108292,3.4488475,-1.501314,69153
2,-9.196877,3.0442274,-1.1517607,69153
2,-9.091532,3.6715083,-1.3385084,69153
2,-9.000552,3.9707835,-1.1421839,69153
2,-9.366865,3.8606503,-1.2930186,69153
2,-7.1833534,-5.306748,-4.836437,69153
2,-9.283068,1.1599907,-1.5204678,69153
2,-19.524864,-19.71685,19.096003,69153
2,-9.237578,-2.6443958,-5.1021934,69153
2,-11.904719,-2.3810337,-1.3049896,69153
2,-14.00204,-0.46327803,-7.1564183,69153
2,-16.693123,1.3922282,-5.9186163,69153
2,-8.430733,2.3594859,-3.2993596,69153
2,-4.073285,3.7840357,0.014215573,69153
2,-7.142652,-1.7489643,-4.297742,69156
2,-10.334123,-0.23582886,-2.1285949,69156
2,-10.561572,0.81761986,-0.49335518,69156
2,-12.18484,0.61171854,0.026186582,69156
2,-10.482563,0.47524905,-0.3568857,69156
2,-10.329334,-0.2837129,-1.2930186,69156
2,-9.704448,0.40821138,-1.1733085,69156
2,-9.575161,0.8631097,-1.0559926,69156
2,-9.694871,0.8678981,-1.369633,69156
2,-9.651775,0.7457938,-1.1757027,69156
2,-9.625439,1.0714053,-1.3265374,69156
2,-9.979781,1.8926164,-1.5037084,69156
2,-9.098715,1.5981296,-0.5484218,69156
2,-7.662194,1.2797008,0.97429043,69156
2,-8.998158,3.1304188,-0.46701896,69156
2,-11.643751,-4.957195,-2.5308208,69156
2,-9.211242,-2.7449522,-6.0263553,69156
2,-10.439467,-0.053869538,-4.7574286,69156
2,-13.4082775,0.427365,-6.316054,69156
2,-12.658893,0.003591303,-8.873061,69156
2,-17.66038,3.7720647,-7.4628763,69156
2,-7.7340198,2.1296425,-2.4182932,69156
2,-4.8921022,2.9005754,-1.1685201,69156
2,-8.038083,-0.62129533,-3.6225767,69156
2,-9.891195,5.309142,-3.5004725,69156
2,-15.3667345,1.6891093,0.339827,69156
2,-10.0133,2.6324248,-2.0735283,69156
2,-9.134627,1.8782512,-1.714398,69156
2,-9.2447605,2.3475149,-1.2547113,69156
2,-9.285462,3.0202854,-1.6377836,69156
2,-9.247155,2.9245174,-1.558775,69156
2,-9.129839,3.180697,-1.5156794,69156
2,-8.921544,4.4208937,-1.8987516,69156
2,-9.618257,3.9228995,-1.3552678,69156
2,-6.917597,3.0801406,0.9144354,69156
2,-8.346935,-1.0570401,4.685303,69156
2,-19.524864,-19.71685,14.393791,69156
2,-8.983793,-0.48961425,-1.9681834,69156
2,-11.090691,-1.5119383,-5.320066,69156
2,-12.132168,-0.6356605,-3.6991913,69156
2,-13.992463,0.6835446,-5.9353757,69156
2,-19.077747,-0.22864626,-7.800459,69156
2,-7.88246,1.3084313,-2.2028153,69156
2,-1.9879355,2.6372132,-1.1589433,69156
2,-7.104345,-1.1695676,-3.2395046,69156
2,-12.067525,0.415394,-4.039168,69156
2,-12.005276,2.2493525,-0.57715225,69156
2,-12.766632,0.7314286,-1.7790415,69156
2,-10.259902,1.79206,-1.3648446,69156
2,-9.137022,1.8447324,-1.3863925,69156
2,-9.184906,2.7617116,-1.726369,69156
2,-9.196877,3.0250738,-2.0040965,69157
2,-9.120262,3.21661,-1.7215806,69157
2,-10.884789,-0.7673417,-5.145289,69158
2,-12.275821,2.6994624,-1.666514,69158
2,-12.824093,0.04189853,-1.4749779,69158
2,-9.079561,3.1376014,-2.1477485,69158
2,-8.995764,2.5677812,-1.5779285,69158
2,-8.935909,3.21661,-1.7814357,69158
2,-9.11308,3.2357635,-1.6713024,69158
2,-9.069984,3.4703953,-1.5300446,69158
2,-8.904784,3.4751837,-1.477372,69158
2,-9.017312,3.5901055,-1.630601,69158
2,-9.08435,4.0258503,-1.6090531,69158
2,-8.974216,4.0306387,-1.4318823,69158
2,-7.772327,3.7433343,-0.28266543,69158
2,-6.620716,-1.0761937,5.396381,69158
2,-8.179341,-2.8383262,5.470601,69158
2,-9.721207,2.1823149,-3.3017538,69158
2,-10.051607,-5.3761797,-3.7207391,69158
2,-15.761778,-1.6340426,-2.9737482,69158
2,-17.976414,-0.7625532,-3.4262524,69158
2,-5.313482,3.8845923,-2.6098294,69158
2,-10.472986,2.0817583,-0.5005378,69158
2,-8.387637,2.9987376,-0.61067104,69158
2,-10.583119,-0.92296475,-6.3232365,69158
2,-10.173711,0.19991584,-3.7015855,69158
2,-12.7714205,1.9740193,-2.461389,69158
2,-12.711565,-0.2813187,-1.3049896,69158
2,-9.026889,2.2637177,-1.6353894,69158
2,-9.254337,2.64679,-1.8891748,69158
2,-5.957522,5.005079,-1.4175171,69159
2,-6.5249476,8.866926,-0.47180736,69159
2,-9.125051,3.6834793,-1.3624504,69159
2,-6.6757827,-8.141483,-7.5466733,69159
2,-15.543905,-1.1121067,-5.5307555,69159
2,-17.576582,5.2995653,-0.72080433,69159
2,-10.994923,3.1423898,-1.3887867,69159
2,-6.0939913,4.260482,-1.1062708,69159
2,-5.6510644,1.4879963,-5.717503,69159
2,-9.510517,-9.123106,-5.0327616,69159
2,-19.125631,-19.71685,19.096003,69160
2,-4.695778,-11.998542,-1.3600562,69160
2,-16.62369,-12.45344,-3.5459623,69160
2,-19.524864,0.5590461,0.12434885,69160
2,-8.718037,2.5773582,-1.012897,69160
2,-5.121946,2.134431,-1.1804911,69160
2,-6.146664,2.64679,-2.245911,69160
2,-7.4945993,-8.289924,-1.357662,69160
2,-12.017246,4.260482,-2.198027,69160
2,-12.836063,0.92296475,-1.7096096,69160
2,-11.598261,0.8798691,-1.7910125,69160
2,-8.8569,2.0697873,-1.9442414,69160
2,-9.046042,2.706645,-1.8245313,69160
2,-9.311799,3.3794158,-2.2195747,69160
2,-9.153781,3.3506854,-1.7886183,69160
2,-9.271097,2.8335378,-1.6880618,69160
2,-8.837747,3.716998,-1.6210241,69160
2,-9.836129,3.4105403,-1.8197429,69160
2,-10.338911,3.8414967,-1.9298762,69160
2,-11.169699,0.62847793,-0.30181906,69161
2,-13.913454,2.7353754,-1.9490298,69161
2,-9.218425,1.6603789,-1.5204678,69161
2,-9.239972,2.6874914,-1.8269255,69161
2,-9.259126,2.7712884,-1.6329952,69161
2,-9.081955,3.21661,-1.5372272,69161
2,-9.275886,2.7856536,-1.465401,69161
2,-8.986187,3.7098155,-1.5396214,69161
2,-9.6589575,3.5637693,-1.6162357,69161
2,-10.393978,2.5797524,-1.1445781,69161
2,-6.0245595,0.7338228,3.437924,69161
2,-9.139416,2.8981812,-1.4558243,69162
2,-9.14181,2.955642,-1.2259809,69162
2,-9.189694,3.6595373,-1.4366707,69162
2,-8.243984,3.9396589,-0.8381202,69162
2,-10.959009,2.871845,-1.6497546,69162
2,-16.729036,13.0759325,-9.964817,69162
2,-4.5664907,-6.716933,2.0899885,69162
2,-4.2313027,-4.0306387,-2.391957,69162
2,-19.524864,-9.015367,-0.0911293,69162
2,-19.524864,5.378574,-0.31139585,69162
2,-11.325322,2.907758,-1.8293197,69162
2,-6.6350813,2.0697873,-1.9681834,69162
2,-4.1235633,3.5877113,-1.3887867,69162
2,-7.906402,-5.081693,-0.9578303,69162
2,-11.674875,5.4504004,-2.4805427,69162
2,-9.256732,2.9005754,-1.5635633,69163
2,-8.832958,3.3674448,-2.1692963,69164
2,-8.581567,3.9683893,-1.6928502,69164
2,-8.981399,3.4703953,-1.6473604,69164
2,-9.026889,3.144784,-1.3863925,69164
2,-8.746767,4.1024647,-1.9083284,69164
2,-9.137022,3.855862,-1.5898995,69164
2,-8.581567,2.4480712,-1.0583868,69164
2,-8.09315,2.4049757,2.01098,69164
2,-14.43539,-19.71685,8.681226,69164
2,-7.8728833,-5.2516813,-4.719121,69164
2,-9.675717,-1.5933412,-4.3743563,69164
2,-14.650868,0.80325466,-6.8212304,69164
2,-19.524864,2.4791958,-6.0048075,69164
2,-11.222371,2.3882163,-2.4135048,69164
2,-5.291934,2.4887726,-2.2890065,69164
2,-4.2432737,3.7984009,-1.012897,69164
2,-8.356512,-8.182184,-0.11028291,69164
2,-13.566295,2.8909986,0.028580783,69164
2,-13.537564,0.65242,-1.0775404,69164
2,-8.840141,2.895787,-0.7926304,69164
2,-9.326164,2.146402,-1.3816041,69164
2,-15.191958,5.433641,-0.98656076,69165
2,-11.636568,11.134235,-4.965724,69165
2,-15.816845,-8.560468,-10.884191,69165
2,-19.524864,-6.319495,-12.593651,69165
2,-16.38427,3.5087025,-4.125359,69165
2,-10.123433,-1.8495208,-1.0200796,69165
2,-4.0541315,4.0785227,0.7588123,69165
2,-7.372495,2.1416135,-4.5108256,69165
2,-10.348488,4.1958385,-5.8156657,69165
2,-13.041965,3.5733461,-0.739958,69165
2,-12.268638,1.0498575,-2.344073,69165
2,-10.745925,2.6874914,-3.0120554,69165
2,-8.725219,2.3882163,-1.6210241,69165
2,-11.579107,3.0753522,0.10040683,69168
2,-11.622203,1.614889,-2.4518123,69168
2,-11.121815,3.084929,-2.0998645,69168
2,-8.598327,3.0538042,-1.5444098,69168
2,-8.969428,3.1495724,-1.4246997,69168
2,-8.837747,3.5541923,-1.630601,69168
2,-8.670153,3.8247373,-1.5300446,69168
2,-8.66297,3.6595373,-0.67531455,69168
2,-9.005341,3.5422213,-1.5611691,69168
2,-8.94788,3.930082,-1.4031519,69168
2,-8.282291,4.404134,-1.6521488,69168
2,-8.105121,4.59567,-0.59630585,69168
2,-9.108292,1.2078748,-2.8995278,69168
2,-18.51032,-12.97777,1.2855366,69168
2,-1.7126024,-11.002554,-3.1868322,69168
2,-19.524864,-0.6572084,-2.0160675,69168
2,-13.738678,2.5582044,1.0604817,69168
2,-8.825776,2.730587,-0.7471406,69168
2,-4.6239514,5.4767365,-2.7247512,69168
2,-9.730783,1.602918,-4.357597,69168
2,-10.465804,5.8885393,-4.34802,69168
2,-14.873529,1.9644425,-2.1381717,69168
2,-11.279833,1.0737995,-1.6497546,69168
2,-8.868872,1.9740193,-1.4965256,69168
2,-9.309404,3.2620997,-2.14296,69168
2,-9.108292,3.039439,-1.7311574,69168
2,-9.098715,3.288436,-1.6114473,69168
2,-9.074773,3.1136594,-1.5875053,69168
2,-9.053225,3.9803603,-1.546804,69168
2,-9.48897,3.669114,-1.7215806,69168
2,-9.6350155,3.144784,-1.6880618,69168
2,-7.1618056,3.6762967,-0.07436989,69168
2,-12.74269,2.136825,-0.56996965,69169
2,-13.298144,0.2813187,-1.3528736,69169
2,-10.051607,1.2629414,-1.3169606,69169
2,-9.256732,1.9835961,-1.5875053,69169
2,-9.670929,1.0354922,-1.4486417,69169
2,-9.59192,1.2126632,-1.4941314,69169
2,-9.505729,1.5981296,-1.1350013,69169
2,-9.089138,1.8351556,-0.8453028,69169
2,-7.8896427,1.8351556,-0.43110594,69169
2,-9.721207,0.45609543,0.36616322,69169
2,-8.725219,6.137536,-4.848408,69169
2,-10.824934,0.22864626,13.041067,69169
2,-8.339753,-4.739322,-5.272182,69169
2,-14.849587,-0.2908955,-10.0964985,69169
2,-19.33632,-0.19991584,-8.911368,69169
2,-9.014917,2.6755204,-3.5866637,69169
2,-5.2967224,4.619612,-2.0040965,69169
2,-6.134693,2.5127146,-1.6329952,69169
2,-11.2271595,-1.650802,-4.3025303,69169
2,-9.89359,-1.8303672,2.5281274,69170
2,-13.228713,-19.71685,19.096003,69170
2,-2.098069,-7.100005,-2.368015,69170
2,-18.369064,-10.43034,-11.504289,69170
2,-16.752977,1.2868834,0.1770213,69170
2,-7.904008,0.9564836,1.2400469,69170
2,-2.7732337,4.2102036,-0.8596681,69170
2,-8.416368,-0.7170634,-2.0184617,69170
2,-10.61185,0.90381116,-2.3775918,69170
2,-8.33257,1.3563153,-4.3145013,69171
2,-11.732336,4.0258503,-2.7534816,69171
2,-13.109002,0.961272,-2.6026468,69171
2,-11.454609,0.5470751,-2.044798,69171
2,-9.302222,2.4600422,-1.7574937,69171
2,-9.254337,2.1631613,-1.7694647,69171
2,-9.249549,2.622848,-1.5683517,69171
2,-9.297434,2.505532,-1.3145664,69171
2,-9.122657,3.3530796,-1.3911809,69171
2,-9.814581,3.894169,-1.7718589,69171
2,-7.1618056,4.0402155,0.37334582,69171
2,-9.342923,2.2349873,-1.8987516,69172
2,-10.003723,2.0458453,-1.7527053,69172
2,-11.64854,2.2110453,-2.8468554,69172
2,-10.022877,6.4990606,-15.014189,69172
2,-0.49395373,-0.415394,2.2096984,69172
2,-3.168277,-12.427104,-4.1277533,69172
2,-19.524864,-5.567716,-4.6903906,69172
2,-16.69073,0.90381116,0.22490533,69172
2,-8.871265,1.3299791,0.9048586,69172
2,-4.2193317,2.3666685,1.1370962,69172
2,-6.4172087,3.678691,-2.0136733,69172
2,-9.438691,2.0123265,-1.2451345,69173
2,-9.283068,2.110489,-1.3887867,69173
2,-8.734796,3.4344823,-1.036839,69173
2,-10.563966,-7.741651,3.437924,69173
2,-16.571018,-11.02889,-0.03127426,69173
2,-11.368418,-2.433706,-5.9688945,69173
2,-10.427497,-7.657854,-2.119018,69173
2,-19.524864,3.4368765,-1.9466356,69173
2,-12.757055,2.565387,-0.2347814,69173
2,-8.945486,1.4784195,-0.30660746,69173
2,-10.353276,-4.0521865,-4.8531966,69173
2,-5.7372556,1.7992426,-3.4645596,69173
2,-13.784167,-3.5877113,-5.9688945,69173
2,-13.061118,1.4975731,-1.4318823,69173
2,-10.8369055,1.021127,-3.2490814,69173
2,-10.585514,0.1448492,-2.3416789,69173
2,-9.5392475,1.3395559,-2.4326587,69173
2,-9.503335,1.5622166,-2.509273,69173
2,-9.359683,2.1057005,-2.0376153,69173
2,-9.175329,2.421735,-2.0064907,69173
2,-11.823317,3.8774097,-1.084723,69174
2,-7.0349126,1.9548657,-1.8843864,69174
2,-5.4906526,2.349909,-1.73834,69174
2,-9.570373,-4.679467,-6.816442,69174
2,-12.206388,-0.34117374,-6.258593,69174
2,-14.215124,1.2246342,-0.5412392,69174
2,-11.42109,1.2797008,-3.115006,69174
2,-10.008512,1.3515269,-2.3632267,69174
2,-9.290251,1.8734628,-1.9969139,69174
2,-9.271097,1.8136078,-1.6880618,69174
2,-9.567978,1.7872716,-1.5803227,69174
2,-19.524864,1.1959038,1.1418846,69175
2,-10.824934,0.92296475,-0.9434651,69176
2,-14.988451,-3.4560301,3.1362545,69176
2,-17.169569,-18.458097,0.73008186,69176
2,-13.535171,7.430405,-8.293664,69176
2,-5.5002294,-6.381745,0.23927054,69176
2,-9.6350155,2.0290859,-1.5420156,69177
2,-9.725995,1.270124,-1.369633,69177
2,-9.134627,2.5582044,-1.1302128,69177
2,-11.670087,1.0737995,-2.4206874,69177
2,-11.543195,11.146206,-12.107628,69177
2,9.19538,19.509153,9.227104,69177
2,-2.8929439,-10.626664,-3.85242,69177
2,-19.524864,-13.504495,0.95753103,69177
2,-17.401806,1.804031,-4.601805,69177
2,-11.871201,0.15203181,-3.6177883,69177
2,-3.6327522,1.22224,-0.5244798,69177
2,-4.79394,2.5582044,-7.15163,69177
2,-10.307787,-3.477578,-5.5187845,69177
2,-13.62615,-3.8534677,-5.310489,69177
2,-12.788179,1.79206,-1.5779285,69177
2,-11.078719,0.5805939,-2.245911,69177
2,-10.549601,0.47764325,-2.4637833,69177
2,-9.730783,0.47046062,-2.4326587,69177
2,-9.821764,1.3682863,-2.3608325,69177
2,-9.137022,1.9548657,-1.6449662,69177
2,-9.599103,1.5861586,-1.5731401,69177
2,-9.429114,2.6276364,-1.3504794,69177
2,-10.755502,0.8798691,-1.9729718,69177
2,-9.666141,1.6244658,-1.024868,69177
2,-19.48955,-3.9324763,-8.978406,69179
2,-11.088296,7.753622,-1.7191864,69179
2,-8.004564,-0.4441244,-0.55799866,69179
2,-4.2384853,3.2549171,-1.8388965,69179
2,-6.90802,1.7753005,-7.2713404,69179
2,-14.325257,1.1671734,-6.8332014,69179
2,-13.245472,2.943671,-1.3768156,69179
2,-11.490522,1.0642227,-3.1197944,69179
2,-9.814581,1.2533646,-2.9617772,69179
2,-9.44348,1.7657237,-2.6792614,69179
2,-9.314193,1.9572599,-2.4685717,69179
2,-9.316587,1.6627731,-2.461389,69179
2,-9.414749,1.8136078,-2.2291515,69179
2,-9.450663,1.9620483,-2.104653,69179
2,-9.20406,2.0290859,-1.4318823,69179
2,-10.286239,2.292448,-2.3991396,69179
2,-12.041188,2.2134395,-2.75827,69179
2,-18.598907,1.4496891,1.2879308,69179
2,-7.0109706,-16.03756,2.0684407,69179
2,-8.933515,-0.8439561,-4.027197,69179
2,-10.688464,-2.9628246,-0.9554361,69179
2,-18.960432,0.7793127,-4.597017,69179
2,-11.911901,2.943671,-1.1517607,69179
2,-6.3453827,0.9684546,-0.06479308,69179
2,-5.0285716,0.48722005,-6.215497,69179
2,-10.310181,-0.25498247,-6.217891,69179
2,-8.974216,-3.3674448,-3.8907273,69179
2,-13.623755,1.1432313,-0.9698013,69179
2,-11.277438,0.4249708,-2.1022587,69179
2,-9.946262,1.3706805,-1.8053777,69179
2,-9.357288,2.055422,-1.6976386,69179
2,-9.386019,1.7824832,-1.8173487,69179
2,-9.524882,1.6460136,-1.702427,69179
2,-8.564808,-8.158242,-5.2769704,69180
2,-10.003723,-2.9891608,-4.407875,69180
2,-8.318205,1.7369933,1.4196119,69182
2,-10.990134,-4.495114,0.10040683,69182
2,-9.536854,-0.37708676,5.860856,69182
2,-7.5185413,-0.46567222,-6.1364884,69182
2,-10.468198,-0.7793127,-6.1987376,69182
2,-13.142521,1.1408371,-7.1444473,69182
2,-14.895077,0.9684546,-5.5642743,69182
2,-10.846482,1.8590976,-1.0105027,69182
2,-5.4284034,2.4432828,0.85697454,69182
2,-6.955904,1.5933412,-0.9626187,69182
2,-12.266244,-3.2956185,9.579051,69182
2,-9.599103,-4.449624,-1.8939632,69182
2,-8.088362,2.1416135,2.9064112,69182
2,-9.98457,3.4009635,-1.5180736,69182
2,-11.974151,1.7082629,1.4483424,69182
2,-9.275886,3.6020765,-0.79741883,69182
2,-13.310116,-0.6811504,-0.7686884,69182
2,-9.062801,3.276465,-1.3887867,69182
2,-9.158569,3.2213984,-1.2954128,69182
2,-8.94788,2.919729,-0.03127426,69182
2,-9.093926,3.2022448,-1.3073838,69182
2,-9.211242,2.8263552,-1.4989198,69182
2,-9.551219,1.8614918,-1.534833,69182
2,-9.189694,2.7090392,-1.5372272,69182
2,-9.089138,3.9468415,-1.2642882,69182
2,-9.639804,0.59974754,-0.07676409,69184
2,-9.900772,0.45370123,-0.8333318,69185
2,-9.773879,0.6619968,-1.0176854,69185
2,-9.5177,1.1025299,-0.90276366,69185
2,-9.764302,1.0307038,-1.108665,69185
2,-9.800216,0.80325466,-1.1469723,69185
2,-9.852888,0.8678981,-0.8333318,69185
2,-9.63741,1.22224,-0.90994626,69185
2,-11.413908,-3.4727895,-2.8037598,69186
2,-13.74586,2.9771898,1.0940006,69186
2,-13.690793,-0.7745243,-0.823755,69186
2,-9.407567,2.8072014,-1.3768156,69186
2,-9.029283,2.634819,-1.3648446,69186
2,-9.2208185,3.0370448,-1.5084968,69186
2,-9.259126,3.039439,-1.2690766,69186
2,-9.307011,3.1974564,-1.4510359,69186
2,-8.99337,3.2429461,-1.0200796,69186
2,-8.911967,3.843891,-1.0152912,69186
2,-7.700501,5.5748987,-1.1134534,69186
2,-10.111462,6.3697734,-1.915511,69186
2,-18.373852,9.285912,-19.084332,69186
2,0.6049848,19.509153,8.336461,69186
2,-3.8817492,-19.71685,-12.009465,69186
2,-19.524864,-8.828619,-15.150658,69186
2,-15.213506,3.654749,-2.1262007,69186
2,-7.963863,2.0290859,-0.89797527,69186
2,-3.6543,3.6739025,-0.91234046,69186
2,-8.198495,2.3690627,-2.5284266,69186
2,-12.259061,1.6986861,-4.0798693,69186
2,-13.968521,2.5677812,1.0365397,69186
2,-14.195971,0.32680854,-1.096694,69186
2,-9.148993,2.9580362,-1.4438533,69186
2,-9.089138,2.4361002,-1.1062708,69186
2,-9.340529,3.003526,-1.4246997,69186
2,-9.311799,3.1639376,-1.0942998,69186
2,-8.981399,3.3243492,-1.1661259,69186
2,-8.799439,3.7696705,-1.0799346,69186
2,-9.400384,3.453636,-0.835726,69186
2,-9.347712,2.079364,0.009427169,69186
2,-3.3526306,2.4504654,4.012532,69186
2,-9.699659,0.34117374,7.819313,69186
2,-11.330111,7.679402,-0.9195231,69186
2,-6.8529534,-8.613141,-4.4605474,69186
2,-12.716353,-1.0498575,-5.547515,69186
2,-13.331663,1.1552023,-3.5268087,69186
2,-10.834511,2.5390508,-2.6241946,69186
2,-10.959009,1.4185646,-3.505261,69186
2,-8.466645,2.1559787,-1.9705776,69186
2,-6.3166523,3.1376014,-1.4342765,69186
2,-11.124209,-3.7337575,-2.3129485,69186
2,-11.105056,1.9261353,-1.060781,69186
2,-11.31814,1.5143325,-0.29463646,69186
2,-10.14498,0.6500258,0.38771105,69186
2,-10.271873,0.5805939,-0.6681319,69186
2,-9.958233,0.15682021,-0.43828854,69186
2,-9.342923,2.8335378,-1.642572,69187
2,-9.1873,3.2453403,-1.3600562,69187
2,-9.326164,2.7832594,-1.3121722,69187
2,-8.99337,3.6499605,-1.2092215,69187
2,-9.989358,3.3315318,-1.534833,69187
2,-10.118645,2.5773582,-1.2044331,69187
2,-5.411644,2.3307555,3.2200518,69187
2,-11.598261,-1.3730747,2.5161564,69187
2,-9.536854,8.160637,-3.8787563,69187
